VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
1967, 13257,  10.0335,  8.07011, -24.90936,  0.02447, -0.99963,  0.01207,  0.82899,  0.38057,  0.82899,  0.38057
1968, 13258,  11.56111,  7.71706, -24.76654,  0.02447, -0.99963,  0.01207,  0.78299,  0.45765,  0.78299,  0.45765
1969, 13259,  10.74543,  7.18505, -24.23551,  0.02447, -0.99963,  0.01207,  0.83616,  0.43769,  0.83616,  0.43769
1970, 13257,  10.0335,  8.07011, -24.90936,  0.02447, -0.99963,  0.01207,  0.82899,  0.38057,  0.82899,  0.38057
1971, 13260,  10.74543,  4.55133, -27.91181, -0.24229,  0.47402, -0.84652,  0.38266,  0.75898,  0.38266,  0.75898
1972, 13261,  9.74617,  5.19641, -27.26459, -0.24229,  0.47402, -0.84652,  0.33405,  0.80883,  0.33405,  0.80883
1973, 13262,  10.74543,  8.16333, -25.88923, -0.24229,  0.47402, -0.84652,  0.38266,  1.00,  0.38266,  1.00
1974, 13263,  9.74617,  5.19641, -27.26459, -0.02466, -0.99899,  0.03751,  0.59587,  0.26624,  0.59587,  0.26624
1975, 13264,  10.74543,  4.55133, -27.91181, -0.02466, -0.99899,  0.03751,  0.52803,  0.24854,  0.52803,  0.24854
1976, 13265,  11.72907,  5.24954, -27.2431, -0.02466, -0.99899,  0.03751,  0.48567,  0.30311,  0.48567,  0.30311
1977, 13265,  11.72907,  5.24954, -27.2431, -0.02466, -0.99899,  0.03751,  0.48567,  0.30311,  0.48567,  0.30311
1978, 13266,  8.82184,  4.55133, -26.51424, -0.02466, -0.99899,  0.03751,  0.66067,  0.29135,  0.66067,  0.29135
1979, 13263,  9.74617,  5.19641, -27.26459, -0.02466, -0.99899,  0.03751,  0.59587,  0.26624,  0.59587,  0.26624
1980, 13265,  11.72907,  5.24954, -27.2431, -0.02466, -0.99899,  0.03751,  0.48567,  0.30311,  0.48567,  0.30311
1981, 13267,  12.66901,  4.55133, -26.51424, -0.02466, -0.99899,  0.03751,  0.44605,  0.36061,  0.44605,  0.36061
1982, 13266,  8.82184,  4.55133, -26.51424, -0.02466, -0.99899,  0.03751,  0.66067,  0.29135,  0.66067,  0.29135
1983, 13267,  12.66901,  4.55133, -26.51424, -0.02466, -0.99899,  0.03751,  0.44605,  0.36061,  0.44605,  0.36061
1984, 13268,  9.28236,  5.51978, -25.41386, -0.02466, -0.99899,  0.03751,  0.65547,  0.36035,  0.65547,  0.36035
1985, 13266,  8.82184,  4.55133, -26.51424, -0.02466, -0.99899,  0.03751,  0.66067,  0.29135,  0.66067,  0.29135
1986, 13267,  12.66901,  4.55133, -26.51424, -0.02466, -0.99899,  0.03751,  0.44605,  0.36061,  0.44605,  0.36061
1987, 13269,  12.3248,  5.27518, -25.37607, -0.02466, -0.99899,  0.03751,  0.48629,  0.41728,  0.48629,  0.41728
1988, 13268,  9.28236,  5.51978, -25.41386, -0.02466, -0.99899,  0.03751,  0.65547,  0.36035,  0.65547,  0.36035
1989, 13269,  12.3248,  5.27518, -25.37607, -0.02466, -0.99899,  0.03751,  0.48629,  0.41728,  0.48629,  0.41728
1990, 13270,  9.55659,  4.55133, -24.25294, -0.02466, -0.99899,  0.03751,  0.66067,  0.42988,  0.66067,  0.42988
1991, 13268,  9.28236,  5.51978, -25.41386, -0.02466, -0.99899,  0.03751,  0.65547,  0.36035,  0.65547,  0.36035
1992, 13269,  12.3248,  5.27518, -25.37607, -0.02466, -0.99899,  0.03751,  0.48629,  0.41728,  0.48629,  0.41728
1993, 13271,  10.74543,  5.4215, -24.30174, -0.02466, -0.99899,  0.03751,  0.59395,  0.44833,  0.59395,  0.44833
1994, 13270,  9.55659,  4.55133, -24.25294, -0.02466, -0.99899,  0.03751,  0.66067,  0.42988,  0.66067,  0.42988
1995, 13272,  11.93427,  4.55133, -24.25294, -0.02466, -0.99899,  0.03751,  0.52803,  0.47268,  0.52803,  0.47268
1996, 13271,  10.74543,  5.4215, -24.30174, -0.02466, -0.99899,  0.03751,  0.59395,  0.44833,  0.59395,  0.44833
1997, 13269,  12.3248,  5.27518, -25.37607, -0.02466, -0.99899,  0.03751,  0.48629,  0.41728,  0.48629,  0.41728
1998, 1817,  8.61242,  3.15704, -26.58229, -0.87919,  0.47647,  1.56833E-6,  0.70269,  0.04319,  0.70269,  0.04319
1999, 1816,  9.07321,  4.0073, -25.3459, -0.87919,  0.47647,  1.56833E-6,  0.69036,  0.12331,  0.69036,  0.12331
2000, 1812,  10.74543,  7.09287, -25.88923, -0.87919,  0.47647,  1.56833E-6,  0.84327,  0.26379,  0.84327,  0.26379
2001, 1818,  9.72219,  4.03789, -27.2976, -0.71128,  0.47647, -0.51677,  0.79198,  0.06748,  0.79198,  0.06748
2002, 13273,  8.61242,  3.15704, -26.58229, -0.71128,  0.47647, -0.51677,  0.70269,  0.04319,  0.70269,  0.04319
2003, 13274,  10.74543,  7.09287, -25.88923, -0.71128,  0.47647, -0.51677,  0.84327,  0.26379,  0.84327,  0.26379
2004, 1815,  9.42715,  3.15704, -24.07479, -0.27169,  0.47647,  0.83616,  0.13622,  0.26194,  0.13622,  0.26194
2005, 1814,  10.74543,  3.59902, -23.89831, -0.27169,  0.47647,  0.83616,  0.07842,  0.31736,  0.07842,  0.31736
2006, 13275,  10.74543,  7.09287, -25.88923, -0.27169,  0.47647,  0.83616,  0.1874,  0.51865,  0.1874,  0.51865
2007, 13276,  10.74543,  3.59902, -23.89831,  0.27169,  0.47647,  0.83616,  0.07842,  0.31736,  0.07842,  0.31736
2008, 1813,  12.0637,  3.15704, -24.07479,  0.27169,  0.47647,  0.83616,  0.00,  0.33469,  0.00,  0.33469
2009, 13277,  10.74543,  7.09287, -25.88923,  0.27169,  0.47647,  0.83616,  0.1874,  0.51865,  0.1874,  0.51865
2010, 13278,  12.0637,  3.15704, -24.07479,  0.71128,  0.47647,  0.51677,  0.00,  0.33469,  0.00,  0.33469
2011, 1811,  12.53467,  3.79135, -25.30787,  0.71128,  0.47647,  0.51677,  0.00252,  0.39728,  0.00252,  0.39728
2012, 13279,  10.74543,  7.09287, -25.88923,  0.71128,  0.47647,  0.51677,  0.1874,  0.51865,  0.1874,  0.51865
2013, 13280,  12.53467,  3.79135, -25.30787,  0.87919,  0.47647,  0.00,  0.62185,  0.62297,  0.62185,  0.62297
2014, 1810,  12.87844,  3.15704, -26.58229,  0.87919,  0.47647,  0.00,  0.64459,  0.6931,  0.64459,  0.6931
2015, 13281,  10.74543,  7.09287, -25.88923,  0.87919,  0.47647,  0.00,  0.78547,  0.47268,  0.78547,  0.47268
2016, 13282,  12.87844,  3.15704, -26.58229,  0.71128,  0.47647, -0.51677,  0.64459,  0.6931,  0.64459,  0.6931
2017, 1809,  11.8357,  3.83776, -27.38987,  0.71128,  0.47647, -0.51677,  0.73057,  0.68172,  0.73057,  0.68172
2018, 13283,  10.74543,  7.09287, -25.88923,  0.71128,  0.47647, -0.51677,  0.78547,  0.47268,  0.78547,  0.47268
2019, 13284,  11.8357,  3.83776, -27.38987,  0.27168,  0.47647, -0.83616,  0.73057,  0.68172,  0.73057,  0.68172
2020, 1819,  10.74543,  3.15704, -28.13201,  0.27168,  0.47647, -0.83616,  0.78547,  0.7365,  0.78547,  0.7365
2021, 13285,  10.74543,  7.09287, -25.88923,  0.27168,  0.47647, -0.83616,  0.78547,  0.47268,  0.78547,  0.47268
2022, 13286,  9.07321,  4.0073, -25.3459, -0.71128,  0.47647,  0.51677,  0.1874,  0.31294,  0.1874,  0.31294
2023, 13287,  9.42715,  3.15704, -24.07479, -0.71128,  0.47647,  0.51677,  0.13622,  0.26194,  0.13622,  0.26194
2024, 13288,  10.74543,  7.09287, -25.88923, -0.71128,  0.47647,  0.51677,  0.1874,  0.51865,  0.1874,  0.51865
2025, 13289,  10.74543,  3.15704, -28.13201, -0.27168,  0.47647, -0.83616,  0.84327,  0.00,  0.84327,  0.00
2026, 13290,  9.72219,  4.03789, -27.2976, -0.27168,  0.47647, -0.83616,  0.79198,  0.06748,  0.79198,  0.06748
2027, 13291,  10.74543,  7.09287, -25.88923, -0.27168,  0.47647, -0.83616,  0.84327,  0.26379,  0.84327,  0.26379
2028, 13292,  9.72219,  4.03789, -27.2976, -0.03496, -0.99862, -0.03925,  0.48489,  0.12465,  0.48489,  0.12465
2029, 13293,  10.74543,  3.15704, -28.13201, -0.03496, -0.99862, -0.03925,  0.48882,  0.04746,  0.48882,  0.04746
2030, 13294,  11.8357,  3.83776, -27.38987, -0.03496, -0.99862, -0.03925,  0.41631,  0.02179,  0.41631,  0.02179
2031, 13294,  11.8357,  3.83776, -27.38987, -0.03496, -0.99862, -0.03925,  0.41631,  0.02179,  0.41631,  0.02179
2032, 13295,  12.87844,  3.15704, -26.58229, -0.03496, -0.99862, -0.03925,  0.34174,  0.00,  0.34174,  0.00
2033, 13292,  9.72219,  4.03789, -27.2976, -0.03496, -0.99862, -0.03925,  0.48489,  0.12465,  0.48489,  0.12465
2034, 13295,  12.87844,  3.15704, -26.58229, -0.03496, -0.99862, -0.03925,  0.34174,  0.00,  0.34174,  0.00
2035, 13296,  8.61242,  3.15704, -26.58229, -0.03496, -0.99862, -0.03925,  0.48882,  0.20106,  0.48882,  0.20106
2036, 13292,  9.72219,  4.03789, -27.2976, -0.03496, -0.99862, -0.03925,  0.48489,  0.12465,  0.48489,  0.12465
2037, 13295,  12.87844,  3.15704, -26.58229, -0.03496, -0.99862, -0.03925,  0.34174,  0.00,  0.34174,  0.00
2038, 13297,  9.07321,  4.0073, -25.3459, -0.03496, -0.99862, -0.03925,  0.41463,  0.22207,  0.41463,  0.22207
2039, 13296,  8.61242,  3.15704, -26.58229, -0.03496, -0.99862, -0.03925,  0.48882,  0.20106,  0.48882,  0.20106
2040, 13295,  12.87844,  3.15704, -26.58229, -0.03496, -0.99862, -0.03925,  0.34174,  0.00,  0.34174,  0.00
2041, 13298,  12.53467,  3.79135, -25.30787, -0.03496, -0.99862, -0.03925,  0.29339,  0.06013,  0.29339,  0.06013
2042, 13297,  9.07321,  4.0073, -25.3459, -0.03496, -0.99862, -0.03925,  0.41463,  0.22207,  0.41463,  0.22207
2043, 13298,  12.53467,  3.79135, -25.30787, -0.03496, -0.99862, -0.03925,  0.29339,  0.06013,  0.29339,  0.06013
2044, 13299,  9.42715,  3.15704, -24.07479, -0.03496, -0.99862, -0.03925,  0.34174,  0.24854,  0.34174,  0.24854
2045, 13297,  9.07321,  4.0073, -25.3459, -0.03496, -0.99862, -0.03925,  0.41463,  0.22207,  0.41463,  0.22207
2046, 13298,  12.53467,  3.79135, -25.30787, -0.03496, -0.99862, -0.03925,  0.29339,  0.06013,  0.29339,  0.06013
2047, 13300,  12.0637,  3.15704, -24.07479, -0.03496, -0.99862, -0.03925,  0.25083,  0.12428,  0.25083,  0.12428
2048, 13299,  9.42715,  3.15704, -24.07479, -0.03496, -0.99862, -0.03925,  0.34174,  0.24854,  0.34174,  0.24854
2049, 13300,  12.0637,  3.15704, -24.07479, -0.03496, -0.99862, -0.03925,  0.25083,  0.12428,  0.25083,  0.12428
2050, 13301,  10.74543,  3.59902, -23.89831, -0.03496, -0.99862, -0.03925,  0.2881,  0.19265,  0.2881,  0.19265
2051, 13299,  9.42715,  3.15704, -24.07479, -0.03496, -0.99862, -0.03925,  0.34174,  0.24854,  0.34174,  0.24854
2052, 1828,  8.49739,  1.67586, -26.61967, -0.86539,  0.5011,  0.00,  0.47475,  0.52147,  0.47475,  0.52147
2053, 1827,  8.80352,  2.20454, -25.25827, -0.86539,  0.5011,  0.00,  0.44605,  0.58968,  0.44605,  0.58968
2054, 1823,  10.74543,  5.55821, -25.88923, -0.86539,  0.5011,  0.00,  0.62185,  0.73747,  0.62185,  0.73747
2055, 1829,  9.65023,  2.49785, -27.39664, -0.70012,  0.5011, -0.50866,  0.56717,  0.53899,  0.56717,  0.53899
2056, 13302,  8.49739,  1.67586, -26.61967, -0.70012,  0.5011, -0.50866,  0.47475,  0.52147,  0.47475,  0.52147
2057, 13303,  10.74543,  5.55821, -25.88923, -0.70012,  0.5011, -0.50866,  0.62185,  0.73747,  0.62185,  0.73747
2058, 1826,  9.35607,  1.67586, -23.97694, -0.26742,  0.50109,  0.82304,  0.39229,  0.24854,  0.39229,  0.24854
2059, 1825,  10.74543,  2.3384, -23.92889, -0.26742,  0.50109,  0.82304,  0.33962,  0.32009,  0.33962,  0.32009
2060, 13304,  10.74543,  5.55821, -25.88923, -0.26742,  0.50109,  0.82304,  0.44605,  0.50473,  0.44605,  0.50473
2061, 13305,  10.74543,  2.3384, -23.92889,  0.26742,  0.50109,  0.82304,  0.33962,  0.32009,  0.33962,  0.32009
2062, 1824,  12.13479,  1.67586, -23.97694,  0.26742,  0.50109,  0.82304,  0.25083,  0.32898,  0.25083,  0.32898
2063, 13306,  10.74543,  5.55821, -25.88923,  0.26742,  0.50109,  0.82304,  0.44605,  0.50473,  0.44605,  0.50473
2064, 13307,  12.13479,  1.67586, -23.97694,  0.70012,  0.5011,  0.50866,  0.25083,  0.32898,  0.25083,  0.32898
2065, 1822,  12.63612,  2.29299, -25.27491,  0.70012,  0.5011,  0.50866,  0.25355,  0.39249,  0.25355,  0.39249
2066, 13308,  10.74543,  5.55821, -25.88923,  0.70012,  0.5011,  0.50866,  0.44605,  0.50473,  0.44605,  0.50473
2067, 13309,  12.63612,  2.29299, -25.27491,  0.86539,  0.5011,  1.38414E-6,  0.00,  0.66254,  0.00,  0.66254
2068, 1821,  12.99346,  1.67586, -26.61967,  0.86539,  0.5011,  1.38414E-6,  0.02376,  0.73445,  0.02376,  0.73445
2069, 13310,  10.74543,  5.55821, -25.88923,  0.86539,  0.5011,  1.38414E-6,  0.17117,  0.51865,  0.17117,  0.51865
2070, 13311,  12.99346,  1.67586, -26.61967,  0.70012,  0.50109, -0.50867,  0.02376,  0.73445,  0.02376,  0.73445
2071, 1820,  11.75219,  2.74495, -27.27493,  0.70012,  0.50109, -0.50867,  0.12068,  0.70097,  0.12068,  0.70097
2072, 13312,  10.74543,  5.55821, -25.88923,  0.70012,  0.50109, -0.50867,  0.17117,  0.51865,  0.17117,  0.51865
2073, 13313,  11.75219,  2.74495, -27.27493,  0.26742,  0.5011, -0.82304,  0.12068,  0.70097,  0.12068,  0.70097
2074, 1830,  10.74543,  1.67586, -28.25296,  0.26742,  0.5011, -0.82304,  0.17117,  0.78346,  0.17117,  0.78346
2075, 13314,  10.74543,  5.55821, -25.88923,  0.26742,  0.5011, -0.82304,  0.17117,  0.51865,  0.17117,  0.51865
2076, 13315,  8.80352,  2.20454, -25.25827, -0.70012,  0.5011,  0.50866,  0.44605,  0.27702,  0.44605,  0.27702
2077, 13316,  9.35607,  1.67586, -23.97694, -0.70012,  0.5011,  0.50866,  0.39229,  0.24854,  0.39229,  0.24854
2078, 13317,  10.74543,  5.55821, -25.88923, -0.70012,  0.5011,  0.50866,  0.44605,  0.50473,  0.44605,  0.50473
2079, 13318,  10.74543,  1.67586, -28.25296, -0.26742,  0.5011, -0.82304,  0.62185,  0.47268,  0.62185,  0.47268
2080, 13319,  9.65023,  2.49785, -27.39664, -0.26742,  0.5011, -0.82304,  0.56717,  0.53899,  0.56717,  0.53899
2081, 13320,  10.74543,  5.55821, -25.88923, -0.26742,  0.5011, -0.82304,  0.62185,  0.73747,  0.62185,  0.73747
2082, 13321,  9.65023,  2.49785, -27.39664,  0.02393, -0.99828, -0.05357,  0.17219,  0.23467,  0.17219,  0.23467
2083, 13322,  10.74543,  1.67586, -28.25296,  0.02393, -0.99828, -0.05357,  0.25083,  0.21192,  0.25083,  0.21192
2084, 13323,  11.75219,  2.74495, -27.27493,  0.02393, -0.99828, -0.05357,  0.23882,  0.13156,  0.23882,  0.13156
2085, 13323,  11.75219,  2.74495, -27.27493,  0.02393, -0.99828, -0.05357,  0.23882,  0.13156,  0.23882,  0.13156
2086, 13324,  8.49739,  1.67586, -26.61967,  0.02393, -0.99828, -0.05357,  0.09581,  0.26194,  0.09581,  0.26194
2087, 13321,  9.65023,  2.49785, -27.39664,  0.02393, -0.99828, -0.05357,  0.17219,  0.23467,  0.17219,  0.23467
2088, 13323,  11.75219,  2.74495, -27.27493,  0.02393, -0.99828, -0.05357,  0.23882,  0.13156,  0.23882,  0.13156
2089, 13325,  12.99346,  1.67586, -26.61967,  0.02393, -0.99828, -0.05357,  0.25083,  0.05003,  0.25083,  0.05003
2090, 13324,  8.49739,  1.67586, -26.61967,  0.02393, -0.99828, -0.05357,  0.09581,  0.26194,  0.09581,  0.26194
2091, 13325,  12.99346,  1.67586, -26.61967,  0.02393, -0.99828, -0.05357,  0.25083,  0.05003,  0.25083,  0.05003
2092, 13326,  8.80352,  2.20454, -25.25827,  0.02393, -0.99828, -0.05357,  0.0416,  0.20118,  0.0416,  0.20118
2093, 13324,  8.49739,  1.67586, -26.61967,  0.02393, -0.99828, -0.05357,  0.09581,  0.26194,  0.09581,  0.26194
2094, 13325,  12.99346,  1.67586, -26.61967,  0.02393, -0.99828, -0.05357,  0.25083,  0.05003,  0.25083,  0.05003
2095, 13327,  12.63612,  2.29299, -25.27491,  0.02393, -0.99828, -0.05357,  0.17451,  0.02116,  0.17451,  0.02116
2096, 13326,  8.80352,  2.20454, -25.25827,  0.02393, -0.99828, -0.05357,  0.0416,  0.20118,  0.0416,  0.20118
2097, 13327,  12.63612,  2.29299, -25.27491,  0.02393, -0.99828, -0.05357,  0.17451,  0.02116,  0.17451,  0.02116
2098, 13328,  12.13479,  1.67586, -23.97694,  0.02393, -0.99828, -0.05357,  0.09581,  0.00,  0.09581,  0.00
2099, 13326,  8.80352,  2.20454, -25.25827,  0.02393, -0.99828, -0.05357,  0.0416,  0.20118,  0.0416,  0.20118
2100, 13328,  12.13479,  1.67586, -23.97694,  0.02393, -0.99828, -0.05357,  0.09581,  0.00,  0.09581,  0.00
2101, 13329,  9.35607,  1.67586, -23.97694,  0.02393, -0.99828, -0.05357,  0.00,  0.13096,  0.00,  0.13096
2102, 13326,  8.80352,  2.20454, -25.25827,  0.02393, -0.99828, -0.05357,  0.0416,  0.20118,  0.0416,  0.20118
2103, 13328,  12.13479,  1.67586, -23.97694,  0.02393, -0.99828, -0.05357,  0.09581,  0.00,  0.09581,  0.00
2104, 13330,  10.74543,  2.3384, -23.92889,  0.02393, -0.99828, -0.05357,  0.04543,  0.0642,  0.04543,  0.0642
2105, 13329,  9.35607,  1.67586, -23.97694,  0.02393, -0.99828, -0.05357,  0.00,  0.13096,  0.00,  0.13096
2106, 1882,  1.32731,  6.20008,  2.39911, -0.69226,  0.52995, -0.48983,  0.87921,  0.29582,  0.87921,  0.29582
2107, 1881,  0.57867,  5.53576,  2.73839, -0.69226,  0.52995, -0.48983,  0.88332,  0.35295,  0.88332,  0.35295
2108, 1877,  2.17844,  7.87312,  3.0063, -0.69226,  0.52995, -0.48983,  0.95184,  0.19807,  0.95184,  0.19807
2109, 1852,  2.81094,  6.84432,  2.20407,  0.26569,  0.47019, -0.84162,  0.84402,  0.24543,  0.84402,  0.24543
2110, 1873,  2.11197,  6.27648,  1.66618,  0.26569,  0.47019, -0.84162,  0.77977,  0.23288,  0.77977,  0.23288
2111, 1857,  2.17844,  8.63769,  3.0063,  0.26569,  0.47019, -0.84162,  0.87921,  0.36868,  0.87921,  0.36868
2112, 1856,  1.48639,  7.05361,  2.01461, -0.16428,  0.43498, -0.88533,  0.87436,  0.69638,  0.87436,  0.69638
2113, 1867,  2.17844,  9.33339,  3.0063, -0.16428,  0.43498, -0.88533,  0.87436,  0.53386,  0.87436,  0.53386
2114, 1854,  2.18082,  7.43579,  2.07353, -0.16428,  0.43498, -0.88533,  0.84155,  0.66181,  0.84155,  0.66181
2115, 1883,  1.94987,  5.61023,  1.49378, -0.51517,  0.51164, -0.68762,  0.87014,  0.69638,  0.87014,  0.69638
2116, 13380,  1.32731,  6.20008,  2.39911, -0.51517,  0.51164, -0.68762,  0.86931,  0.75628,  0.86931,  0.75628
2117, 13381,  2.17844,  7.87312,  3.0063, -0.51517,  0.51164, -0.68762,  0.96565,  0.83386,  0.96565,  0.83386
2118, 1853,  3.55278,  6.32708,  2.66973,  0.6819,  0.4853, -0.54726,  0.87921,  0.19807,  0.87921,  0.19807
2119, 13382,  2.81094,  6.84432,  2.20407,  0.6819,  0.4853, -0.54726,  0.84402,  0.24543,  0.84402,  0.24543
2120, 13383,  2.17844,  8.63769,  3.0063,  0.6819,  0.4853, -0.54726,  0.87921,  0.36868,  0.87921,  0.36868
2121, 13384,  1.48639,  7.05361,  2.01461, -0.72394,  0.44797, -0.52462,  0.66236,  0.73417,  0.66236,  0.73417
2122, 1858,  1.21128,  7.50055,  2.77587, -0.72394,  0.44797, -0.52462,  0.6263,  0.77359,  0.6263,  0.77359
2123, 13385,  2.17844,  9.33339,  3.0063, -0.72394,  0.44797, -0.52462,  0.66236,  0.89661,  0.66236,  0.89661
2124, 1880,  0.93456,  5.63566,  3.82974, -0.55194,  0.54053,  0.63498,  0.879,  0.36868,  0.879,  0.36868
2125, 1879,  1.68305,  6.03005,  4.14462, -0.55194,  0.54053,  0.63498,  0.83884,  0.40796,  0.83884,  0.40796
2126, 13386,  2.17844,  7.87312,  3.0063, -0.55194,  0.54053,  0.63498,  0.879,  0.53386,  0.879,  0.53386
2127, 1855,  3.29911,  6.63769,  3.37043,  0.86167,  0.49932,  0.0906,  0.65217,  0.70216,  0.65217,  0.70216
2128, 13387,  3.55278,  6.32708,  2.66973,  0.86167,  0.49932,  0.0906,  0.68535,  0.73417,  0.68535,  0.73417
2129, 13388,  2.17844,  8.63769,  3.0063,  0.86167,  0.49932,  0.0906,  0.68535,  0.56403,  0.68535,  0.56403
2130, 13389,  1.21128,  7.50055,  2.77587, -0.8771,  0.47319, -0.08238,  0.6263,  0.77359,  0.6263,  0.77359
2131, 1860,  0.83944,  6.90852,  3.33429, -0.8771,  0.47319, -0.08238,  0.57742,  0.74826,  0.57742,  0.74826
2132, 13390,  2.17844,  9.33339,  3.0063, -0.8771,  0.47319, -0.08238,  0.66236,  0.89661,  0.66236,  0.89661
2133, 13391,  1.68305,  6.03005,  4.14462, -0.10634,  0.54303,  0.83295,  0.83884,  0.40796,  0.83884,  0.40796
2134, 1878,  2.46488,  5.59996,  4.52483, -0.10634,  0.54303,  0.83295,  0.77827,  0.40036,  0.77827,  0.40036
2135, 13392,  2.17844,  7.87312,  3.0063, -0.10634,  0.54303,  0.83295,  0.879,  0.53386,  0.879,  0.53386
2136, 1859,  2.88016,  6.33653,  4.12051,  0.67045,  0.47886,  0.56674,  0.59531,  0.69859,  0.59531,  0.69859
2137, 13393,  3.29911,  6.63769,  3.37043,  0.67045,  0.47886,  0.56674,  0.65217,  0.70216,  0.65217,  0.70216
2138, 13394,  2.17844,  8.63769,  3.0063,  0.67045,  0.47886,  0.56674,  0.68535,  0.56403,  0.68535,  0.56403
2139, 13395,  0.83944,  6.90852,  3.33429, -0.62332,  0.43233,  0.65159,  0.00,  0.86601,  0.00,  0.86601
2140, 1862,  1.67353,  7.4849,  3.74976, -0.62332,  0.43233,  0.65159,  0.0631,  0.84288,  0.0631,  0.84288
2141, 13396,  2.17844,  9.33339,  3.0063, -0.62332,  0.43233,  0.65159,  0.09804,  0.7205,  0.09804,  0.7205
2142, 13397,  2.46488,  5.59996,  4.52483,  0.43527,  0.53738,  0.72233,  0.10932,  0.5517,  0.10932,  0.5517
2143, 1876,  3.18732,  5.87312,  3.88627,  0.43527,  0.53738,  0.72233,  0.05828,  0.58689,  0.05828,  0.58689
2144, 13398,  2.17844,  7.87312,  3.0063,  0.43527,  0.53738,  0.72233,  0.10932,  0.7205,  0.10932,  0.7205
2145, 1861,  2.17844,  6.63769,  4.18464,  0.28435,  0.48667,  0.82601,  0.57742,  0.6613,  0.57742,  0.6613
2146, 13399,  2.88016,  6.33653,  4.12051,  0.28435,  0.48667,  0.82601,  0.59531,  0.69859,  0.59531,  0.69859
2147, 13400,  2.17844,  8.63769,  3.0063,  0.28435,  0.48667,  0.82601,  0.68535,  0.56403,  0.68535,  0.56403
2148, 13401,  1.67353,  7.4849,  3.74976, -0.38522,  0.43299,  0.81494,  0.0631,  0.84288,  0.0631,  0.84288
2149, 1864,  2.18797,  7.21274,  4.13754, -0.38522,  0.43299,  0.81494,  0.09804,  0.86873,  0.09804,  0.86873
2150, 13402,  2.17844,  9.33339,  3.0063, -0.38522,  0.43299,  0.81494,  0.09804,  0.7205,  0.09804,  0.7205
2151, 13403,  3.18732,  5.87312,  3.88627,  0.79023,  0.53226,  0.30372,  0.05828,  0.58689,  0.05828,  0.58689
2152, 1875,  3.71513,  5.44072,  3.27079,  0.79023,  0.53226,  0.30372,  0.00126,  0.58053,  0.00126,  0.58053
2153, 13404,  2.17844,  7.87312,  3.0063,  0.79023,  0.53226,  0.30372,  0.10932,  0.7205,  0.10932,  0.7205
2154, 1863,  1.38919,  6.31405,  4.09675, -0.29095,  0.48566,  0.82431,  0.91437,  0.36868,  0.91437,  0.36868
2155, 13405,  2.17844,  6.63769,  4.18464, -0.29095,  0.48566,  0.82431,  0.879,  0.40898,  0.879,  0.40898
2156, 13406,  2.17844,  8.63769,  3.0063, -0.29095,  0.48566,  0.82431,  0.95824,  0.52657,  0.95824,  0.52657
2157, 13407,  2.18797,  7.21274,  4.13754,  0.46514,  0.41827,  0.78019,  0.36955,  0.71972,  0.36955,  0.71972
2158, 1866,  2.69633,  7.54564,  3.65598,  0.46514,  0.41827,  0.78019,  0.33527,  0.75324,  0.33527,  0.75324
2159, 13408,  2.17844,  9.33339,  3.0063,  0.46514,  0.41827,  0.78019,  0.36955,  0.87057,  0.36955,  0.87057
2160, 13409,  3.71513,  5.44072,  3.27079,  0.84178,  0.51379, -0.16562,  0.00126,  0.58053,  0.00126,  0.58053
2161, 1874,  3.17675,  6.02763,  2.35518,  0.84178,  0.51379, -0.16562,  0.00,  0.63628,  0.00,  0.63628
2162, 13410,  2.17844,  7.87312,  3.0063,  0.84178,  0.51379, -0.16562,  0.10932,  0.7205,  0.10932,  0.7205
2163, 1865,  1.05776,  6.63769,  3.37043, -0.69327,  0.48544,  0.53265,  0.95824,  0.38089,  0.95824,  0.38089
