VTX, IDX, POSITION.x, POSITION.y, POSITION.z, TEXCOORD0.x, TEXCOORD0.y
25745, 5021, -0.06833,  0.11823,  0.17823,  0.12758,  0.15833
25746, 5022, -0.06337,  0.1372,  0.16382,  0.11577,  0.15578
25747, 3250, -0.04822,  0.11861,  0.17118,  0.1243,  0.14412
25748, 5021, -0.06833,  0.11823,  0.17823,  0.12758,  0.15833
25749, 5022, -0.06337,  0.1372,  0.16382,  0.11577,  0.15578
25750, 3251, -0.04645,  0.13646,  0.15847,  0.11405,  0.14357
25751, 3250, -0.04822,  0.11861,  0.17118,  0.1243,  0.14412
25752, 3251, -0.04645,  0.13646,  0.15847,  0.11405,  0.14357
25753, 5022, -0.06337,  0.1372,  0.16382,  0.11577,  0.15578
25754, 5023, -0.06046,  0.15464,  0.14887,  0.10422,  0.15343
25755, 3251, -0.04645,  0.13646,  0.15847,  0.11405,  0.14357
25756, 5023, -0.06046,  0.15464,  0.14887,  0.10422,  0.15343
25757, 3252, -0.04634,  0.15306,  0.14541,  0.10417,  0.14368
25758, 3150, -0.07318,  0.15566,  0.15014,  0.1038,  0.16146
25759, 5023, -0.06046,  0.15464,  0.14887,  0.10422,  0.15343
25760, 5022, -0.06337,  0.1372,  0.16382,  0.11577,  0.15578
25761, 3150, -0.07318,  0.15566,  0.15014,  0.1038,  0.16146
25762, 5022, -0.06337,  0.1372,  0.16382,  0.11577,  0.15578
25763, 3149, -0.07924,  0.13749,  0.16644,  0.11645,  0.1675
25764, 5021, -0.06833,  0.11823,  0.17823,  0.12758,  0.15833
25765, 3148, -0.09521,  0.11428,  0.18404,  0.13035,  0.1767
25766, 3149, -0.07924,  0.13749,  0.16644,  0.11645,  0.1675
25767, 5021, -0.06833,  0.11823,  0.17823,  0.12758,  0.15833
25768, 3149, -0.07924,  0.13749,  0.16644,  0.11645,  0.1675
25769, 5022, -0.06337,  0.1372,  0.16382,  0.11577,  0.15578
25770, 3151, -0.07317,  0.17317,  0.1338,  0.09141,  0.1629
25771, 5023, -0.06046,  0.15464,  0.14887,  0.10422,  0.15343
25772, 3150, -0.07318,  0.15566,  0.15014,  0.1038,  0.16146
25773, 3151, -0.07317,  0.17317,  0.1338,  0.09141,  0.1629
25774, 5024, -0.06173,  0.17143,  0.13453,  0.09329,  0.15463
25775, 5023, -0.06046,  0.15464,  0.14887,  0.10422,  0.15343
25776, 5023, -0.06046,  0.15464,  0.14887,  0.10422,  0.15343
25777, 5024, -0.06173,  0.17143,  0.13453,  0.09329,  0.15463
25778, 5025, -0.04875,  0.16935,  0.13309,  0.09499,  0.14519
25779, 5023, -0.06046,  0.15464,  0.14887,  0.10422,  0.15343
25780, 5025, -0.04875,  0.16935,  0.13309,  0.09499,  0.14519
25781, 3252, -0.04634,  0.15306,  0.14541,  0.10417,  0.14368
25782, 3176, -0.03164,  0.15037,  0.1394,  0.1015,  0.13202
25783, 3252, -0.04634,  0.15306,  0.14541,  0.10417,  0.14368
25784, 5025, -0.04875,  0.16935,  0.13309,  0.09499,  0.14519
25785, 3176, -0.03164,  0.15037,  0.1394,  0.1015,  0.13202
25786, 5025, -0.04875,  0.16935,  0.13309,  0.09499,  0.14519
25787, 5026, -0.03513,  0.16675,  0.12871,  0.09385,  0.13454
25788, 3171, -0.01684,  0.14625,  0.12955,  0.09699,  0.11936
25789, 3176, -0.03164,  0.15037,  0.1394,  0.1015,  0.13202
25790, 5026, -0.03513,  0.16675,  0.12871,  0.09385,  0.13454
25791, 3171, -0.01684,  0.14625,  0.12955,  0.09699,  0.11936
25792, 5026, -0.03513,  0.16675,  0.12871,  0.09385,  0.13454
25793, 3168, -0.02208,  0.164,  0.12083,  0.0904,  0.12338
25794, 3168, -0.02208,  0.164,  0.12083,  0.0904,  0.12338
25795, 5026, -0.03513,  0.16675,  0.12871,  0.09385,  0.13454
25796, 3166, -0.03941,  0.18205,  0.11826,  0.0858,  0.13647
25797, 3151, -0.07317,  0.17317,  0.1338,  0.09141,  0.1629
25798, 5027, -0.06547,  0.18705,  0.1205,  0.08318,  0.15665
25799, 5024, -0.06173,  0.17143,  0.13453,  0.09329,  0.15463
25800, 5027, -0.06547,  0.18705,  0.1205,  0.08318,  0.15665
25801, 5025, -0.04875,  0.16935,  0.13309,  0.09499,  0.14519
25802, 5024, -0.06173,  0.17143,  0.13453,  0.09329,  0.15463
25803, 3151, -0.07317,  0.17317,  0.1338,  0.09141,  0.1629
25804, 3152, -0.07671,  0.18896,  0.11823,  0.08054,  0.16515
25805, 5027, -0.06547,  0.18705,  0.1205,  0.08318,  0.15665
25806, 5027, -0.06547,  0.18705,  0.1205,  0.08318,  0.15665
25807, 3165, -0.05259,  0.18481,  0.12071,  0.08599,  0.1472
25808, 5025, -0.04875,  0.16935,  0.13309,  0.09499,  0.14519
25809, 5026, -0.03513,  0.16675,  0.12871,  0.09385,  0.13454
25810, 5025, -0.04875,  0.16935,  0.13309,  0.09499,  0.14519
25811, 3165, -0.05259,  0.18481,  0.12071,  0.08599,  0.1472
25812, 5026, -0.03513,  0.16675,  0.12871,  0.09385,  0.13454
25813, 3165, -0.05259,  0.18481,  0.12071,  0.08599,  0.1472
25814, 3166, -0.03941,  0.18205,  0.11826,  0.0858,  0.13647
25815, 3165, -0.05259,  0.18481,  0.12071,  0.08599,  0.1472
25816, 5027, -0.06547,  0.18705,  0.1205,  0.08318,  0.15665
25817, 3162, -0.0703,  0.20094,  0.10606,  0.07319,  0.15812
25818, 5027, -0.06547,  0.18705,  0.1205,  0.08318,  0.15665
25819, 3152, -0.07671,  0.18896,  0.11823,  0.08054,  0.16515
25820, 3153, -0.08182,  0.2028,  0.10265,  0.0706,  0.16725
25821, 5027, -0.06547,  0.18705,  0.1205,  0.08318,  0.15665
25822, 3153, -0.08182,  0.2028,  0.10265,  0.0706,  0.16725
25823, 3162, -0.0703,  0.20094,  0.10606,  0.07319,  0.15812
25824, 3200,  0.01083,  0.0948,  0.13038,  0.10727,  0.08985
25825, 3221, -0.00336,  0.08812,  0.15261,  0.12305,  0.10325
25826, 3174, -0.00154,  0.10446,  0.14186,  0.11224,  0.10374
25827, 3173, -0.00061,  0.12088,  0.12946,  0.10103,  0.10394
25828, 3200,  0.01083,  0.0948,  0.13038,  0.10727,  0.08985
25829, 3174, -0.00154,  0.10446,  0.14186,  0.11224,  0.10374
25830, 3173, -0.00061,  0.12088,  0.12946,  0.10103,  0.10394
25831, 3181,  0.01201,  0.10856,  0.11799,  0.09652,  0.08949
25832, 3200,  0.01083,  0.0948,  0.13038,  0.10727,  0.08985
25833, 3174, -0.00154,  0.10446,  0.14186,  0.11224,  0.10374
25834, 3221, -0.00336,  0.08812,  0.15261,  0.12305,  0.10325
25835, 3179, -0.01725,  0.09408,  0.16335,  0.12742,  0.11707
25836, 3180, -0.03279,  0.0978,  0.17323,  0.13119,  0.13082
25837, 3179, -0.01725,  0.09408,  0.16335,  0.12742,  0.11707
25838, 3236, -0.01972,  0.07544,  0.17235,  0.13887,  0.11627
25839, 3180, -0.03279,  0.0978,  0.17323,  0.13119,  0.13082
25840, 3236, -0.01972,  0.07544,  0.17235,  0.13887,  0.11627
25841, 3245, -0.03526,  0.07785,  0.18182,  0.14289,  0.13017
25842, 4980,  0.01766,  0.15972,  0.03688,  0.03246,  0.0829
25843, 4971,  0.01813,  0.14965,  0.05355,  0.04534,  0.08185
25844, 4990,  0.00895,  0.16692,  0.05877,  0.04739,  0.09236
25845, 3167, -0.02743,  0.17936,  0.11302,  0.0841,  0.12627
25846, 4999, -0.01831,  0.17842,  0.10502,  0.07871,  0.11813
25847, 3169, -0.01094,  0.1626,  0.10895,  0.08324,  0.11287
25848, 5028, -0.03163,  0.1918,  0.10496,  0.07655,  0.12787
25849, 4999, -0.01831,  0.17842,  0.10502,  0.07871,  0.11813
25850, 3167, -0.02743,  0.17936,  0.11302,  0.0841,  0.12627
25851, 5028, -0.03163,  0.1918,  0.10496,  0.07655,  0.12787
25852, 5029, -0.02414,  0.18816,  0.10119,  0.07486,  0.12119
25853, 4999, -0.01831,  0.17842,  0.10502,  0.07871,  0.11813
25854, 3164, -0.0435,  0.19569,  0.10738,  0.07671,  0.13794
25855, 5028, -0.03163,  0.1918,  0.10496,  0.07655,  0.12787
25856, 3167, -0.02743,  0.17936,  0.11302,  0.0841,  0.12627
25857, 5000, -0.01343,  0.18246,  0.09376,  0.07028,  0.11324
25858, 4999, -0.01831,  0.17842,  0.10502,  0.07871,  0.11813
25859, 5029, -0.02414,  0.18816,  0.10119,  0.07486,  0.12119
25860, 5000, -0.01343,  0.18246,  0.09376,  0.07028,  0.11324
25861, 5029, -0.02414,  0.18816,  0.10119,  0.07486,  0.12119
25862, 5030, -0.0226,  0.19421,  0.09345,  0.06838,  0.11835
25863, 5031, -0.02221,  0.20228,  0.08096,  0.05998,  0.11716
25864, 5000, -0.01343,  0.18246,  0.09376,  0.07028,  0.11324
25865, 5030, -0.0226,  0.19421,  0.09345,  0.06838,  0.11835
25866, 5031, -0.02221,  0.20228,  0.08096,  0.05998,  0.11716
25867, 4995, -0.01109,  0.18942,  0.08026,  0.06043,  0.11066
25868, 5000, -0.01343,  0.18246,  0.09376,  0.07028,  0.11324
25869, 5032, -0.02201,  0.21385,  0.06258,  0.04628,  0.11932
25870, 4995, -0.01109,  0.18942,  0.08026,  0.06043,  0.11066
25871, 5031, -0.02221,  0.20228,  0.08096,  0.05998,  0.11716
25872, 5032, -0.02201,  0.21385,  0.06258,  0.04628,  0.11932
25873, 4994, -0.01076,  0.19819,  0.06513,  0.04979,  0.10968
25874, 4995, -0.01109,  0.18942,  0.08026,  0.06043,  0.11066
25875, 5031, -0.02221,  0.20228,  0.08096,  0.05998,  0.11716
25876, 5030, -0.0226,  0.19421,  0.09345,  0.06838,  0.11835
25877, 5033, -0.03345,  0.2022,  0.09477,  0.06757,  0.12935
25878, 5031, -0.02221,  0.20228,  0.08096,  0.05998,  0.11716
25879, 5033, -0.03345,  0.2022,  0.09477,  0.06757,  0.12935
25880, 5034, -0.03436,  0.21242,  0.0819,  0.05789,  0.12931
25881, 3164, -0.0435,  0.19569,  0.10738,  0.07671,  0.13794
25882, 3161, -0.04665,  0.20823,  0.09559,  0.06675,  0.14035
25883, 5033, -0.03345,  0.2022,  0.09477,  0.06757,  0.12935
25884, 5034, -0.03436,  0.21242,  0.0819,  0.05789,  0.12931
25885, 5033, -0.03345,  0.2022,  0.09477,  0.06757,  0.12935
25886, 3161, -0.04665,  0.20823,  0.09559,  0.06675,  0.14035
25887, 3164, -0.0435,  0.19569,  0.10738,  0.07671,  0.13794
25888, 5033, -0.03345,  0.2022,  0.09477,  0.06757,  0.12935
25889, 5035, -0.03163,  0.1918,  0.10496,  0.07655,  0.12786
25890, 5035, -0.03163,  0.1918,  0.10496,  0.07655,  0.12786
25891, 5033, -0.03345,  0.2022,  0.09477,  0.06757,  0.12935
25892, 5030, -0.0226,  0.19421,  0.09345,  0.06838,  0.11835
25893, 5035, -0.03163,  0.1918,  0.10496,  0.07655,  0.12786
25894, 5030, -0.0226,  0.19421,  0.09345,  0.06838,  0.11835
25895, 5029, -0.02414,  0.18816,  0.10119,  0.07486,  0.12119
25896, 5034, -0.03436,  0.21242,  0.0819,  0.05789,  0.12931
25897, 3161, -0.04665,  0.20823,  0.09559,  0.06675,  0.14035
25898, 3160, -0.04707,  0.21935,  0.082,  0.05581,  0.14146
25899, 3757,  0.50458, -0.13977,  0.01651,  0.97619,  0.16193
25900, 3756,  0.51877, -0.13989,  0.01215,  0.97783,  0.15777
25901, 5036,  0.50354, -0.14755, -0.00733,  0.9873,  0.16172
25902, 3757,  0.50458, -0.13977,  0.01651,  0.97619,  0.16193
25903, 5036,  0.50354, -0.14755, -0.00733,  0.9873,  0.16172
25904, 3764,  0.49174, -0.14741, -0.00653,  0.98729,  0.16571
25905, 4977,  0.04463,  0.06021,  0.024,  0.03337,  0.02409
25906, 4982,  0.05113,  0.0428,  0.0165,  0.03213,  0.01091
25907, 3192,  0.05101,  0.0358,  0.03572,  0.05538,  0.01408
25908, 4977,  0.04463,  0.06021,  0.024,  0.03337,  0.02409
25909, 3192,  0.05101,  0.0358,  0.03572,  0.05538,  0.01408
25910, 3189,  0.0439,  0.04855,  0.04401,  0.05611,  0.02481
25911, 3187,  0.03889,  0.07213,  0.05702,  0.05882,  0.0392
25912, 4977,  0.04463,  0.06021,  0.024,  0.03337,  0.02409
25913, 3189,  0.0439,  0.04855,  0.04401,  0.05611,  0.02481
25914, 3187,  0.03889,  0.07213,  0.05702,  0.05882,  0.0392
25915, 4975,  0.03986,  0.08156,  0.04343,  0.04523,  0.0391
25916, 4977,  0.04463,  0.06021,  0.024,  0.03337,  0.02409
25917, 3185,  0.03432,  0.09326,  0.0688,  0.0634,  0.05554
25918, 4975,  0.03986,  0.08156,  0.04343,  0.04523,  0.0391
25919, 3187,  0.03889,  0.07213,  0.05702,  0.05882,  0.0392
25920, 3185,  0.03432,  0.09326,  0.0688,  0.0634,  0.05554
25921, 4973,  0.03455,  0.10153,  0.05469,  0.05131,  0.05461
25922, 4975,  0.03986,  0.08156,  0.04343,  0.04523,  0.0391
25923, 3184,  0.0257,  0.113,  0.07853,  0.06803,  0.07093
25924, 4973,  0.03455,  0.10153,  0.05469,  0.05131,  0.05461
25925, 3185,  0.03432,  0.09326,  0.0688,  0.0634,  0.05554
25926, 3184,  0.0257,  0.113,  0.07853,  0.06803,  0.07093
25927, 4969,  0.0267,  0.12164,  0.06321,  0.05552,  0.06939
25928, 4973,  0.03455,  0.10153,  0.05469,  0.05131,  0.05461
25929, 4969,  0.0267,  0.12164,  0.06321,  0.05552,  0.06939
25930, 3184,  0.0257,  0.113,  0.07853,  0.06803,  0.07093
25931, 3193,  0.01606,  0.13101,  0.08663,  0.07145,  0.08472
25932, 4969,  0.0267,  0.12164,  0.06321,  0.05552,  0.06939
25933, 3193,  0.01606,  0.13101,  0.08663,  0.07145,  0.08472
25934, 4970,  0.01752,  0.14004,  0.06983,  0.05833,  0.08238
25935, 4365,  0.57724, -0.21629,  0.03365,  0.8153,  0.89266
25936, 4306,  0.6038, -0.23347,  0.03145,  0.80412,  0.87423
25937, 4364,  0.57671, -0.2342,  0.04086,  0.81543,  0.87362
25938, 3789,  0.07714, -0.07909,  0.00228,  0.94793,  0.41078
25939, 3692,  0.07686, -0.08086,  0.01653,  0.92983,  0.41355
25940, 3708,  0.09776, -0.09791,  0.01366,  0.93238,  0.39012
25941, 3793,  0.06073, -0.0747,  0.01687,  0.94967,  0.4249
25942, 3692,  0.07686, -0.08086,  0.01653,  0.92983,  0.41355
25943, 3789,  0.07714, -0.07909,  0.00228,  0.94793,  0.41078
25944, 3793,  0.06073, -0.0747,  0.01687,  0.94967,  0.4249
25945, 3694,  0.06109, -0.06981,  0.03194,  0.93334,  0.42801
25946, 3692,  0.07686, -0.08086,  0.01653,  0.92983,  0.41355
25947, 3793,  0.06073, -0.0747,  0.01687,  0.94967,  0.4249
25948, 3699,  0.04755, -0.06268,  0.05897,  0.93374,  0.43913
25949, 3694,  0.06109, -0.06981,  0.03194,  0.93334,  0.42801
25950, 3793,  0.06073, -0.0747,  0.01687,  0.94967,  0.4249
25951, 3794,  0.04532, -0.07298,  0.03922,  0.9492,  0.43713
25952, 3699,  0.04755, -0.06268,  0.05897,  0.93374,  0.43913
25953, 3280, -0.30954,  0.02053,  0.05716,  0.05753,  0.37323
25954, 3110, -0.30346,  0.01991,  0.0839,  0.08187,  0.36535
25955, 3272, -0.30412, -0.00451,  0.08153,  0.08729,  0.37972
25956, 3280, -0.30954,  0.02053,  0.05716,  0.05753,  0.37323
25957, 3272, -0.30412, -0.00451,  0.08153,  0.08729,  0.37972
25958, 3273, -0.31041, -0.00448,  0.05569,  0.06128,  0.38883
25959, 3131, -0.12777,  0.06544,  0.20326,  0.15777,  0.20242
25960, 3254, -0.09738,  0.09219,  0.19558,  0.14231,  0.17643
25961, 3132, -0.09919,  0.07177,  0.20148,  0.1562,  0.17855
25962, 3212,  0.01617,  0.04221,  0.14793,  0.13386,  0.07428
25963, 3223,  0.00718,  0.06514,  0.15122,  0.12866,  0.08878
25964, 3210,  0.01871,  0.05697,  0.13854,  0.1223,  0.07517
25965, 3223,  0.00718,  0.06514,  0.15122,  0.12866,  0.08878
25966, 3211,  0.02084,  0.07066,  0.12896,  0.1116,  0.07567
25967, 3210,  0.01871,  0.05697,  0.13854,  0.1223,  0.07517
25968, 3190,  0.04436,  0.03907,  0.06601,  0.07741,  0.03061
25969, 3191,  0.05184,  0.02593,  0.054,  0.07573,  0.01824
25970, 5037,  0.04894,  0.01254,  0.0681,  0.09302,  0.02106
25971, 3190,  0.04436,  0.03907,  0.06601,  0.07741,  0.03061
25972, 5037,  0.04894,  0.01254,  0.0681,  0.09302,  0.02106
25973, 3202,  0.04118,  0.02183,  0.08174,  0.09726,  0.03234
25974, 3202,  0.04118,  0.02183,  0.08174,  0.09726,  0.03234
25975, 5037,  0.04894,  0.01254,  0.0681,  0.09302,  0.02106
25976, 5038,  0.05024, -0.00224,  0.07851,  0.10612,  0.02038
25977, 3202,  0.04118,  0.02183,  0.08174,  0.09726,  0.03234
25978, 5038,  0.05024, -0.00224,  0.07851,  0.10612,  0.02038
25979, 3207,  0.04339,  0.00412,  0.09128,  0.11163,  0.02885
25980, 3207,  0.04339,  0.00412,  0.09128,  0.11163,  0.02885
25981, 5038,  0.05024, -0.00224,  0.07851,  0.10612,  0.02038
25982, 5039,  0.05166, -0.01898,  0.08331,  0.11626,  0.01527
25983, 3207,  0.04339,  0.00412,  0.09128,  0.11163,  0.02885
25984, 5039,  0.05166, -0.01898,  0.08331,  0.11626,  0.01527
25985, 3208,  0.04492, -0.01449,  0.09458,  0.12223,  0.02128
25986, 4018,  0.33099, -0.35512,  0.01848,  0.37701,  0.80252
25987, 4017,  0.32045, -0.34408,  0.00742,  0.37277,  0.79136
25988, 5040,  0.31451, -0.37065, -0.00159,  0.39173,  0.78793
25989, 4018,  0.33099, -0.35512,  0.01848,  0.37701,  0.80252
25990, 5040,  0.31451, -0.37065, -0.00159,  0.39173,  0.78793
25991, 4021,  0.32522, -0.38514,  0.01319,  0.39881,  0.79818
25992, 4017,  0.32045, -0.34408,  0.00742,  0.37277,  0.79136
25993, 5041,  0.3046, -0.35667, -0.00936,  0.38633,  0.78185
25994, 5040,  0.31451, -0.37065, -0.00159,  0.39173,  0.78793
25995, 4017,  0.32045, -0.34408,  0.00742,  0.37277,  0.79136
25996, 5042,  0.31039, -0.33287,  0.00156,  0.36883,  0.78418
25997, 5041,  0.3046, -0.35667, -0.00936,  0.38633,  0.78185
25998, 5042,  0.31039, -0.33287,  0.00156,  0.36883,  0.78418
25999, 5043,  0.29445, -0.34223, -0.01258,  0.38126,  0.77713
26000, 5041,  0.3046, -0.35667, -0.00936,  0.38633,  0.78185
26001, 5042,  0.31039, -0.33287,  0.00156,  0.36883,  0.78418
26002, 5044,  0.30016, -0.32129, -0.00045,  0.36486,  0.77831
26003, 5043,  0.29445, -0.34223, -0.01258,  0.38126,  0.77713
26004, 5045,  0.30406, -0.31315,  0.01733,  0.35132,  0.78244
26005, 5044,  0.30016, -0.32129, -0.00045,  0.36486,  0.77831
26006, 5042,  0.31039, -0.33287,  0.00156,  0.36883,  0.78418
26007, 5045,  0.30406, -0.31315,  0.01733,  0.35132,  0.78244
26008, 5046,  0.29467, -0.30444,  0.01623,  0.34874,  0.77565
26009, 5044,  0.30016, -0.32129, -0.00045,  0.36486,  0.77831
26010, 4008,  0.31399, -0.32157,  0.02154,  0.35403,  0.79067
26011, 5045,  0.30406, -0.31315,  0.01733,  0.35132,  0.78244
26012, 5042,  0.31039, -0.33287,  0.00156,  0.36883,  0.78418
26013, 4008,  0.31399, -0.32157,  0.02154,  0.35403,  0.79067
26014, 5042,  0.31039, -0.33287,  0.00156,  0.36883,  0.78418
26015, 4017,  0.32045, -0.34408,  0.00742,  0.37277,  0.79136
26016, 5045,  0.30406, -0.31315,  0.01733,  0.35132,  0.78244
26017, 4008,  0.31399, -0.32157,  0.02154,  0.35403,  0.79067
26018, 4007,  0.2974, -0.30583,  0.03873,  0.33588,  0.78765
26019, 5045,  0.30406, -0.31315,  0.01733,  0.35132,  0.78244
26020, 4007,  0.2974, -0.30583,  0.03873,  0.33588,  0.78765
26021, 5047,  0.28829, -0.30006,  0.03552,  0.33428,  0.77953
26022, 5046,  0.29467, -0.30444,  0.01623,  0.34874,  0.77565
26023, 5045,  0.30406, -0.31315,  0.01733,  0.35132,  0.78244
26024, 5047,  0.28829, -0.30006,  0.03552,  0.33428,  0.77953
26025, 4010,  0.27328, -0.29884,  0.05675,  0.31786,  0.78282
26026, 5047,  0.28829, -0.30006,  0.03552,  0.33428,  0.77953
26027, 4007,  0.2974, -0.30583,  0.03873,  0.33588,  0.78765
26028, 4010,  0.27328, -0.29884,  0.05675,  0.31786,  0.78282
26029, 5048,  0.26526, -0.29535,  0.0536,  0.31773,  0.7757
26030, 5047,  0.28829, -0.30006,  0.03552,  0.33428,  0.77953
26031, 5048,  0.26526, -0.29535,  0.0536,  0.31773,  0.7757
26032, 5049,  0.28031, -0.2938,  0.03505,  0.33301,  0.77286
26033, 5047,  0.28829, -0.30006,  0.03552,  0.33428,  0.77953
26034, 5046,  0.29467, -0.30444,  0.01623,  0.34874,  0.77565
26035, 5047,  0.28829, -0.30006,  0.03552,  0.33428,  0.77953
26036, 5049,  0.28031, -0.2938,  0.03505,  0.33301,  0.77286
26037, 5048,  0.26526, -0.29535,  0.0536,  0.31773,  0.7757
26038, 5050,  0.25858, -0.29106,  0.05311,  0.31778,  0.7699
26039, 5049,  0.28031, -0.2938,  0.03505,  0.33301,  0.77286
26040, 4016,  0.23866, -0.30097,  0.06734,  0.30207,  0.77127
26041, 5050,  0.25858, -0.29106,  0.05311,  0.31778,  0.7699
26042, 5048,  0.26526, -0.29535,  0.0536,  0.31773,  0.7757
26043, 4016,  0.23866, -0.30097,  0.06734,  0.30207,  0.77127
26044, 3920,  0.23277, -0.29774,  0.06567,  0.30339,  0.76456
26045, 5050,  0.25858, -0.29106,  0.05311,  0.31778,  0.7699
26046, 5051,  0.28454, -0.29231,  0.01928,  0.34689,  0.76744
26047, 5046,  0.29467, -0.30444,  0.01623,  0.34874,  0.77565
26048, 5049,  0.28031, -0.2938,  0.03505,  0.33301,  0.77286
26049, 5051,  0.28454, -0.29231,  0.01928,  0.34689,  0.76744
26050, 5049,  0.28031, -0.2938,  0.03505,  0.33301,  0.77286
26051, 3919,  0.27153, -0.28456,  0.03874,  0.33272,  0.76391
26052, 5050,  0.25858, -0.29106,  0.05311,  0.31778,  0.7699
26053, 3919,  0.27153, -0.28456,  0.03874,  0.33272,  0.76391
26054, 5049,  0.28031, -0.2938,  0.03505,  0.33301,  0.77286
26055, 4014,  0.24566, -0.30318,  0.07212,  0.30088,  0.7797
26056, 4016,  0.23866, -0.30097,  0.06734,  0.30207,  0.77127
26057, 5048,  0.26526, -0.29535,  0.0536,  0.31773,  0.7757
26058, 4014,  0.24566, -0.30318,  0.07212,  0.30088,  0.7797
26059, 5048,  0.26526, -0.29535,  0.0536,  0.31773,  0.7757
26060, 4010,  0.27328, -0.29884,  0.05675,  0.31786,  0.78282
26061, 3920,  0.23277, -0.29774,  0.06567,  0.30339,  0.76456
26062, 4016,  0.23866, -0.30097,  0.06734,  0.30207,  0.77127
26063, 3923,  0.21536, -0.31497,  0.07351,  0.28877,  0.76707
26064, 3920,  0.23277, -0.29774,  0.06567,  0.30339,  0.76456
26065, 3917,  0.25065, -0.28408,  0.05663,  0.31875,  0.76014
26066, 5050,  0.25858, -0.29106,  0.05311,  0.31778,  0.7699
26067, 5050,  0.25858, -0.29106,  0.05311,  0.31778,  0.7699
26068, 3917,  0.25065, -0.28408,  0.05663,  0.31875,  0.76014
26069, 3919,  0.27153, -0.28456,  0.03874,  0.33272,  0.76391
26070, 5046,  0.29467, -0.30444,  0.01623,  0.34874,  0.77565
26071, 5051,  0.28454, -0.29231,  0.01928,  0.34689,  0.76744
26072, 5052,  0.2889, -0.30568,  0.00131,  0.36148,  0.77031
26073, 5051,  0.28454, -0.29231,  0.01928,  0.34689,  0.76744
26074, 5053,  0.27624, -0.28322,  0.00717,  0.35938,  0.75999
26075, 5052,  0.2889, -0.30568,  0.00131,  0.36148,  0.77031
26076, 5051,  0.28454, -0.29231,  0.01928,  0.34689,  0.76744
26077, 5054,  0.27287, -0.274,  0.02705,  0.34651,  0.75668
26078, 5053,  0.27624, -0.28322,  0.00717,  0.35938,  0.75999
26079, 5054,  0.27287, -0.274,  0.02705,  0.34651,  0.75668
26080, 5051,  0.28454, -0.29231,  0.01928,  0.34689,  0.76744
26081, 3919,  0.27153, -0.28456,  0.03874,  0.33272,  0.76391
26082, 5052,  0.2889, -0.30568,  0.00131,  0.36148,  0.77031
26083, 5053,  0.27624, -0.28322,  0.00717,  0.35938,  0.75999
26084, 5055,  0.2701, -0.29585, -0.00957,  0.37268,  0.7612
26085, 5052,  0.2889, -0.30568,  0.00131,  0.36148,  0.77031
26086, 5055,  0.2701, -0.29585, -0.00957,  0.37268,  0.7612
26087, 5056,  0.28312, -0.3229, -0.0127,  0.3765,  0.7707
26088, 5057,  0.26324, -0.25608,  0.01545,  0.35931,  0.7494
26089, 5053,  0.27624, -0.28322,  0.00717,  0.35938,  0.75999
26090, 5054,  0.27287, -0.274,  0.02705,  0.34651,  0.75668
26091, 5057,  0.26324, -0.25608,  0.01545,  0.35931,  0.7494
26092, 5054,  0.27287, -0.274,  0.02705,  0.34651,  0.75668
26093, 3907,  0.26028, -0.25064,  0.03738,  0.34749,  0.74554
26094, 5058,  0.25669, -0.26459, -0.00406,  0.37129,  0.75199
26095, 5055,  0.2701, -0.29585, -0.00957,  0.37268,  0.7612
26096, 5053,  0.27624, -0.28322,  0.00717,  0.35938,  0.75999
26097, 5058,  0.25669, -0.26459, -0.00406,  0.37129,  0.75199
26098, 5053,  0.27624, -0.28322,  0.00717,  0.35938,  0.75999
26099, 5057,  0.26324, -0.25608,  0.01545,  0.35931,  0.7494
26100, 5044,  0.30016, -0.32129, -0.00045,  0.36486,  0.77831
26101, 5052,  0.2889, -0.30568,  0.00131,  0.36148,  0.77031
26102, 5056,  0.28312, -0.3229, -0.0127,  0.3765,  0.7707
26103, 5046,  0.29467, -0.30444,  0.01623,  0.34874,  0.77565
26104, 5052,  0.2889, -0.30568,  0.00131,  0.36148,  0.77031
26105, 5044,  0.30016, -0.32129, -0.00045,  0.36486,  0.77831
26106, 5044,  0.30016, -0.32129, -0.00045,  0.36486,  0.77831
26107, 5056,  0.28312, -0.3229, -0.0127,  0.3765,  0.7707
26108, 5043,  0.29445, -0.34223, -0.01258,  0.38126,  0.77713
26109, 5054,  0.27287, -0.274,  0.02705,  0.34651,  0.75668
26110, 3919,  0.27153, -0.28456,  0.03874,  0.33272,  0.76391
26111, 3918,  0.26072, -0.26957,  0.04749,  0.33365,  0.75259
26112, 3918,  0.26072, -0.26957,  0.04749,  0.33365,  0.75259
26113, 3907,  0.26028, -0.25064,  0.03738,  0.34749,  0.74554
